행정동,period,avg_land_price,land_price_growth_rate,transaction_count,transaction_growth_rate,transaction_log_growth,transaction_new_activity_flag,z_land_price_growth,z_transaction_growth,z_transaction_log_growth,real_estate_pressure_index,real_estate_pressure_index_100,real_estate_pressure_level,kmeans_land_feature,kmeans_transaction_feature,real_estate_cluster,real_estate_cluster_name
정자3동,2024,7758390.243902439,2.96390142468993,41.0,40.17094017094017,0.32817343380651787,0.0,0.1902303507058751,-0.07426979622800432,0.2604353039987449,0.05798027723893539,26.71323411049369,중상,0.1902303507058751,-0.07426979622800432,0,상승-거래정체형
정자3동,2025,7972175.0,2.755529811942379,32.0,-21.951219512195124,-0.24116205681688818,0.0,-0.007134785404823048,-0.5827860329493811,-0.5373174639763824,-0.2949604091771021,19.389655828833746,중하,-0.007134785404823048,-0.5827860329493811,0,상승-거래정체형
정자동,2023,7535058.536585365,,29.25,,,0.0,,,,,,,,,,
정자동,2024,7758390.243902439,2.96390142468993,41.0,40.17094017094017,0.32817343380651787,0.0,0.1902303507058751,-0.07426979622800432,0.2604353039987449,0.05798027723893539,26.71323411049369,중상,0.1902303507058751,-0.07426979622800432,0,상승-거래정체형
정자동,2025,7972175.0,2.755529811942379,32.0,-21.951219512195124,-0.24116205681688818,0.0,-0.007134785404823048,-0.5827860329493811,-0.5373174639763824,-0.2949604091771021,19.389655828833746,중하,-0.007134785404823048,-0.5827860329493811,0,상승-거래정체형
중앙동,2023,5776015.094339622,,13.0,,,0.0,,,,,,,,,,
중앙동,2024,5820633.333333333,0.7724744181751847,30.0,130.76923076923077,0.7949298748698879,0.0,-1.8854424519106887,0.6673448228294131,0.9144543296189525,-0.6090488145406379,12.872268878069674,하,-1.8854424519106887,0.6673448228294131,1,하락-거래위축형
중앙동,2025,6088379.245283019,4.599944655788072,24.0,-20.0,-0.2151113796169457,0.0,1.739855516682166,-0.5668138451114212,-0.5008152606425889,0.5865208357853724,37.68053911251404,상,1.739855516682166,-0.5668138451114212,0,상승-거래정체형
태평1동,2023,4616237.023593467,,7.75,,,0.0,,,,,,,,,,
태평1동,2024,4686147.5499092555,1.5144483690607278,9.75,25.806451612903224,0.20585205420414843,0.0,-1.182660590810759,-0.19185385481866607,0.08903861300118078,-0.6872572228147126,11.249431323988286,하,-1.182660590810759,-0.19185385481866607,1,하락-거래위축형
태평1동,2025,4832634.301270418,3.1259526039464767,11.5,17.94871794871795,0.15082288973458402,0.0,0.3437217626556222,-0.2561752688269935,0.011931759488703179,0.04377324691431436,26.41843585476176,중상,0.3437217626556222,-0.2561752688269935,0,상승-거래정체형
태평2동,2023,4616237.023593467,,7.75,,,0.0,,,,,,,,,,
태평2동,2024,4686147.5499092555,1.5144483690607278,9.75,25.806451612903224,0.20585205420414843,0.0,-1.182660590810759,-0.19185385481866607,0.08903861300118078,-0.6872572228147126,11.249431323988286,하,-1.182660590810759,-0.19185385481866607,1,하락-거래위축형
태평2동,2025,4832634.301270418,3.1259526039464767,11.5,17.94871794871795,0.15082288973458402,0.0,0.3437217626556222,-0.2561752688269935,0.011931759488703179,0.04377324691431436,26.41843585476176,중상,0.3437217626556222,-0.2561752688269935,0,상승-거래정체형
태평3동,2023,4616237.023593467,,7.75,,,0.0,,,,,,,,,,
태평3동,2024,4686147.5499092555,1.5144483690607278,9.75,25.806451612903224,0.20585205420414843,0.0,-1.182660590810759,-0.19185385481866607,0.08903861300118078,-0.6872572228147126,11.249431323988286,하,-1.182660590810759,-0.19185385481866607,1,하락-거래위축형
태평3동,2025,4832634.301270418,3.1259526039464767,11.5,17.94871794871795,0.15082288973458402,0.0,0.3437217626556222,-0.2561752688269935,0.011931759488703179,0.04377324691431436,26.41843585476176,중상,0.3437217626556222,-0.2561752688269935,0,상승-거래정체형
태평4동,2023,4616237.023593467,,7.75,,,0.0,,,,,,,,,,
태평4동,2024,4686147.5499092555,1.5144483690607278,9.75,25.806451612903224,0.20585205420414843,0.0,-1.182660590810759,-0.19185385481866607,0.08903861300118078,-0.6872572228147126,11.249431323988286,하,-1.182660590810759,-0.19185385481866607,1,하락-거래위축형
태평4동,2025,4832634.301270418,3.1259526039464767,11.5,17.94871794871795,0.15082288973458402,0.0,0.3437217626556222,-0.2561752688269935,0.011931759488703179,0.04377324691431436,26.41843585476176,중상,0.3437217626556222,-0.2561752688269935,0,상승-거래정체형
판교동,2023,6244125.0,,28.666666666666664,,,0.0,,,,,,,,,,
판교동,2024,6466970.909090909,3.568889301397861,78.0,172.09302325581396,0.9794237714029914,0.0,0.763261931434889,1.0056109029128644,1.1729671380733169,0.8844364171738767,43.86233726046995,상,0.763261931434889,1.0056109029128644,2,상승-거래정체형
판교동,2025,6744716.363636364,4.294830739922085,73.33333333333334,-5.9829059829059705,-0.060888369675012655,0.0,1.450858139639662,-0.45207347008744325,-0.2847180120204868,0.4993923347761094,35.87260814205954,상,1.450858139639662,-0.45207347008744325,0,상승-거래정체형
하대원동,2023,3580546.706586826,,8.0,,,0.0,,,,,,,,,,
하대원동,2024,3610388.023952096,0.8334290769164696,16.0,100.0,0.6359887667199966,0.0,-1.8277075025074319,0.41547570692312036,0.6917460827946201,-0.7061158977921558,10.858110663601508,하,-1.8277075025074319,0.41547570692312036,1,하락-거래위축형
하대원동,2025,3721819.760479042,3.0864199578461875,16.0,0.0,0.0,0.0,0.3062772855720165,-0.40309891977233087,-0.1994012414243886,-0.04841081710015718,24.505601106274522,중하,0.3062772855720165,-0.40309891977233087,0,상승-거래정체형
